sku,category,sub_category,product_name,brand_name,high_price,low_price,tax,date_scrapped
1203,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Penne Pacote com 500g,Dona Benta,3.69,3.39,0.0,2025-08-01
1090,Mercearia,Massas e molhos,Macarrão com Ovos Adria Pena Pacote com 500g,Adria,3.75,3.45,0.0,2025-08-01
1065,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguetinho Nº9 Pacote com 500g,Adria,3.75,3.45,0.0,2025-08-01
13073,Mercearia,"Cafés, chás e achocolatados",Filtro de Papel para Café Melitta Nº 103 Caixeta com 30 unidades,Melitta,4.19,3.89,0.0,2025-08-01
39240,Mercearia,Grãos,Milho para Pipoca Yoki Pacote com 400g,Yoki,5.59,5.49,0.0,2025-08-01
39238,Mercearia,Grãos,Milho para Pipoca Yoki Premium Pacote com 400g,Yoki,8.99,8.79,0.0,2025-08-01
38161,Limpeza,Limpeza de banheiro,Desinfetante Pinho Bril Plus Frasco com 500ml,Pinho Bril,5.99,5.99,0.0,2025-08-01
31494,Limpeza,Limpeza de banheiro,Desinfetante Lysoform Suave Frasco com 1L,Lysoform,15.4,14.4,0.0,2025-08-01
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.39,5.19,0.0,2025-08-01
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.29,5.09,0.0,2025-08-01
30600,Mercearia,Confeitaria,Leite Condensado Moça Integral Lata com 395g,Moça,9.99,9.08,0.0,2025-08-01
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,5.29,5.09,0.0,2025-08-01
32828,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba A2 Semidesnatado TP com 1L,Piracanjuba,7.49,6.99,0.0,2025-08-01
3984,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 1L,Coca-Cola,6.19,5.99,0.0,2025-08-01
38145,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 600ml,Coca-Cola,3.99,3.99,0.0,2025-08-01
64,Mercearia,Massas e molhos,Queijo Ralado Parmesão Président Pacote com 50g,Président,5.19,4.99,0.0,2025-08-01
36611,Mercearia,Massas e molhos,Queijo Parmesão Ralado Vigor Sachê com 50g,Vigor,6.59,6.2,0.0,2025-08-01
5350,Limpeza,Limpeza de banheiro,Água Sanitária Super Candida Frasco com 2L,Super Candida,4.89,4.89,0.0,2025-08-01
22295,Padaria e matinais,Pães e torradas,Pão de Forma Pullman Tradicional Pacote com 480g,Pullman,7.98,7.98,0.0,2025-08-01
38793,Padaria e matinais,Pães e torradas,Pão de Forma Visconti Tradicional Pacote com 400g,Visconti,4.99,4.99,0.0,2025-08-01
17933,Mercearia,Chocolates,Chocolate Nestlé Crunch Unidade com 80g,Nestlé,8.49,7.99,0.0,2025-08-01
44028,Limpeza,Limpeza de casa,Removedor Suprema Tradicional Frasco com 1L,Suprema,8.59,7.79,0.0,2025-08-01
13743,Mercearia,Grãos,Arroz Camil Agulhinha - Tipo 1 Pacote com 5kg,Camil,21.5,20.99,0.0,2025-08-01
13757,Mercearia,Grãos,Arroz Camil Integral Pacote com 1kg,Camil,5.99,5.79,0.0,2025-08-01
9742,Mercearia,Grãos,Feijão Carioca Camil Tipo 1 Pacote com 1kg,Camil,5.9,5.7,0.0,2025-08-01
10394,Limpeza,Limpeza de roupas,Amaciante para Roupas Concentrado Comfort Azul Frasco com 500ml,Comfort,8.9,8.49,0.0,2025-08-01
10340,Limpeza,Limpeza de roupas,Amaciante para Roupas Comfort Lavanda Refil com 900ml,Comfort,15.9,15.9,0.0,2025-08-01
32659,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Dove Men+Care Frasco com 200ml,Dove,23.9,23.9,0.0,2025-08-01
32569,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Bozzano Fresh Frasco com 150ml,Bozzano,10.9,10.9,0.0,2025-08-01
32932,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Nivea Men Deep carvão Frasco com 150ml,Nivea,13.9,13.9,0.0,2025-08-01
29864,Limpeza,Limpeza de roupas,Tira Manchas em Gel Vanish Refil com 500ml,Vanish,9.8,9.8,0.0,2025-08-01
14304,Mercearia,Salgadinhos e snacks,Salgadinho Batata Pringles Creme e Cebola Tubo com 109g,Pringles,11.39,10.39,0.0,2025-08-01
5054,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 200g,Aviação,10.9,10.9,0.0,2025-08-01
5057,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 500g,Aviação,31.9,29.9,0.0,2025-08-01
25621,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 24 rolos,Personal,38.78,36.78,0.0,2025-08-01
25610,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 12 rolos,Personal,19.39,18.4,0.0,2025-08-01
11516,Higiene e perfumaria,Sabonetes,Sabonete Líquido Protex Nutri protect Refil com 500ml,Protex,21.5,19.9,0.0,2025-08-01
915,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional Pacote com 500g,3 Corações,30.98,30.98,0.0,2025-08-01
924,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional - Vácuo Pacote com 500g,3 Corações,30.98,30.98,0.0,2025-08-01
2588,Mercearia,"Cafés, chás e achocolatados",Café Melitta Tradicional Pouch com 500g,Melitta,33.78,32.78,0.0,2025-08-01
2584,Mercearia,"Cafés, chás e achocolatados",Café Melitta Sabor da Fazenda Vácuo Caixeta com 500g,Melitta,33.98,32.98,0.0,2025-08-01
3148,Mercearia,"Cafés, chás e achocolatados",Café Premium 3 Corações Estrada Real Pacote com 500g,3 Corações,39.98,38.98,0.0,2025-08-01
20562,Higiene e perfumaria,Cabelo,Shampoo Clear 2 em 1 Frasco com 400ml,Clear,26.98,25.99,0.0,2025-08-01
20602,Higiene e perfumaria,Cabelo,Shampoo Clear Ice Cool Menthol Frasco com 400ml,Clear,26.98,25.99,0.0,2025-08-01
20745,Higiene e perfumaria,Cabelo,Shampoo Elseve Hidra Hialurônico Frasco com 400ml,Elseve,26.99,24.9,0.0,2025-08-01
33964,Bebidas,Vinhos,Vinho Argentino Trapiche Malbec Garrafa com 750ml,Trapiche,40.9,37.9,0.0,2025-08-01
37130,Bebidas,Destilados,Cachaça Salinas Bálsamo Garrafa com 1L,Salinas,54.9,53.9,0.0,2025-08-01
37139,Bebidas,Destilados,Cachaça Salinas Tradicional Garrafa com 600ml,Salinas,42.99,41.99,0.0,2025-08-01
16327,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Andorinha Extra Virgem Vidro com 500ml,Andorinha,30.9,28.9,0.0,2025-08-01
16464,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Gallo Extra Virgem Vidro com 500ml,Gallo,33.2,31.2,0.0,2025-08-01
39643,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Deleyda Extra Virgem Premium Vidro com 500ml,Deleyda,69.9,65.0,0.0,2025-08-01
12638,Mercearia,Temperos e condimentos,Molho de Pimenta Knorr Vermelha Pet com 150ml,Knorr,6.6,6.3,0.0,2025-08-01
26381,Mercearia,Temperos e condimentos,Ketchup Heinz Tradicional Pet com 397g,Heinz,16.49,15.99,0.0,2025-08-01
17035,Mercearia,Temperos e condimentos,Orégano Kitano Sachê com 10g,Kitano,3.99,3.79,0.0,2025-08-01
19822,Bebidas,Destilados,Gin Seagers Garrafa com 1L,Seagers,42.89,40.79,0.0,2025-08-01
5634,Mercearia,Temperos e condimentos,Ajinomoto Refil com 100g,Ajinomoto,6.99,6.39,0.0,2025-08-01
14436,Mercearia,Temperos e condimentos,Molho Shoyu Sakura Pet com 150ml,Sakura,2.89,2.89,0.0,2025-08-01
12293,Mercearia,Temperos e condimentos,Molho de Mostarda Heinz Pet com 255g,Heinz,15.99,15.69,0.0,2025-08-01
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,3.29,2.99,0.0,2025-08-01
38668,Padaria e matinais,Pães e torradas,Pullman Rap 10 Original Pacote com 297g,Pullman,9.98,9.98,0.0,2025-08-01
5666,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Pacote com 4 unidades,Scotch-Brite,7.75,6.7,0.0,2025-08-01
5658,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Não Risca Pacote com 3 unidades,Scotch-Brite,8.69,7.69,0.0,2025-08-01
16022,Mercearia,Bomboniere,Chiclete Mentos Fresh Mint Unidade com 56g,Mentos,10.9,10.49,0.0,2025-08-01
34777,Limpeza,Limpeza de casa,Limpador Perfumado Concentrado Coala Cereja e Avelã Frasco com 120ml,Coala,11.5,10.5,0.0,2025-08-01
38763,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Tradicional Pouch com 300g,Salsaretti,1.95,1.85,0.0,2025-08-08
13480,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Passata Rústica Vidro com 680g,Salsaretti,14.9,14.49,0.0,2025-08-08
36708,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Clear Frasco com 500ml,Ypê,2.19,2.09,0.0,2025-08-08
36732,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Neutro Frasco com 500ml,Ypê,2.19,2.09,0.0,2025-08-08
36410,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Neutro Frasco com 500ml,Limpol,2.35,2.25,0.0,2025-08-08
36362,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Coco Frasco com 500ml,Limpol,2.35,2.25,0.0,2025-08-08
28319,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Máxima Proteção Anticáries Tubo com 90g,Colgate,4.49,3.98,0.0,2025-08-08
28697,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 1-2-3 Tubo com 70g,Oral-B,2.82,2.82,0.0,2025-08-08
28745,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 4 em 1 Tubo com 70g,Oral-B,4.18,3.9,0.0,2025-08-08
12460,Bebidas,Cervejas,Cerveja Heineken Lata com 269ml,Heineken,3.99,3.99,0.0,2025-08-08
13164,Bebidas,Cervejas,Cerveja Puro Malte Spaten Lata com 269ml,Spaten,2.69,2.69,0.0,2025-08-08
13351,Bebidas,Cervejas,Cerveja Spaten Puro Malte Lata com 350ml,Spaten,3.69,3.69,0.0,2025-08-08
12490,Bebidas,Cervejas,Cerveja Heineken Zero Lata com 269ml,Heineken,3.99,3.99,0.0,2025-08-08
13362,Bebidas,Cervejas,Cerveja Stella Artois Long neck com 330ml,Stella Artois,5.99,5.89,0.0,2025-08-08
12498,Bebidas,Cervejas,Cerveja Heineken Zero Long neck com 330ml,Heineken,5.99,5.99,0.0,2025-08-08
12385,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 269ml,Estrella Galicia,3.79,3.69,0.0,2025-08-08
12389,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 350ml,Estrella Galicia,4.99,4.89,0.0,2025-08-08
1187,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Espaguete Pacote com 500g,Dona Benta,2.69,2.69,0.0,2025-08-08
1061,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguete Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-08
1203,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Penne Pacote com 500g,Dona Benta,2.69,2.69,0.0,2025-08-08
1090,Mercearia,Massas e molhos,Macarrão com Ovos Adria Pena Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-08
1065,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguetinho Nº9 Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-08
1433,Mercearia,Massas e molhos,Macarrão com Ovos Renata Espaguete Pacote com 500g,Renata,3.79,3.49,0.0,2025-08-08
1442,Mercearia,Massas e molhos,Macarrão com Ovos Renata Pena Pacote com 500g,Renata,3.79,3.49,0.0,2025-08-08
13073,Mercearia,"Cafés, chás e achocolatados",Filtro de Papel para Café Melitta Nº 103 Caixeta com 30 unidades,Melitta,3.69,3.69,0.0,2025-08-08
39240,Mercearia,Grãos,Milho para Pipoca Yoki Pacote com 400g,Yoki,4.59,4.59,0.0,2025-08-08
39238,Mercearia,Grãos,Milho para Pipoca Yoki Premium Pacote com 400g,Yoki,5.49,5.49,0.0,2025-08-08
38161,Limpeza,Limpeza de banheiro,Desinfetante Pinho Bril Plus Frasco com 500ml,Pinho Bril,6.9,6.2,0.0,2025-08-08
31494,Limpeza,Limpeza de banheiro,Desinfetante Lysoform Suave Frasco com 1L,Lysoform,9.99,9.99,0.0,2025-08-08
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.35,5.15,0.0,2025-08-08
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.19,4.99,0.0,2025-08-08
30600,Mercearia,Confeitaria,Leite Condensado Moça Integral Lata com 395g,Moça,8.95,7.98,0.0,2025-08-08
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,5.19,4.99,0.0,2025-08-08
32828,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba A2 Semidesnatado TP com 1L,Piracanjuba,7.49,6.99,0.0,2025-08-08
3984,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 1L,Coca-Cola,5.69,5.69,0.0,2025-08-08
38145,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 600ml,Coca-Cola,5.59,5.29,0.0,2025-08-08
64,Mercearia,Massas e molhos,Queijo Ralado Parmesão Président Pacote com 50g,Président,5.19,4.99,0.0,2025-08-08
36611,Mercearia,Massas e molhos,Queijo Parmesão Ralado Vigor Sachê com 50g,Vigor,5.89,5.49,0.0,2025-08-08
5350,Limpeza,Limpeza de banheiro,Água Sanitária Super Candida Frasco com 2L,Super Candida,4.89,4.89,0.0,2025-08-08
22295,Padaria e matinais,Pães e torradas,Pão de Forma Pullman Tradicional Pacote com 480g,Pullman,6.98,6.98,0.0,2025-08-08
38793,Padaria e matinais,Pães e torradas,Pão de Forma Visconti Tradicional Pacote com 400g,Visconti,6.79,6.29,0.0,2025-08-08
17933,Mercearia,Chocolates,Chocolate Nestlé Crunch Unidade com 80g,Nestlé,6.99,6.99,0.0,2025-08-08
44028,Limpeza,Limpeza de casa,Removedor Suprema Tradicional Frasco com 1L,Suprema,7.29,7.29,0.0,2025-08-08
13757,Mercearia,Grãos,Arroz Camil Integral Pacote com 1kg,Camil,5.99,5.79,0.0,2025-08-08
9742,Mercearia,Grãos,Feijão Carioca Camil Tipo 1 Pacote com 1kg,Camil,5.8,5.59,0.0,2025-08-08
10394,Limpeza,Limpeza de roupas,Amaciante para Roupas Concentrado Comfort Azul Frasco com 500ml,Comfort,10.5,9.99,0.0,2025-08-08
10340,Limpeza,Limpeza de roupas,Amaciante para Roupas Comfort Lavanda Refil com 900ml,Comfort,15.9,15.9,0.0,2025-08-08
10382,Limpeza,Limpeza de roupas,"Amaciante para Roupas Concentrado Baby Soft Inspiração Fascinante Frasco com 1,5L",Baby Soft,11.9,11.9,0.0,2025-08-08
32659,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Dove Men+Care Frasco com 200ml,Dove,23.86,23.86,0.0,2025-08-08
32569,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Bozzano Fresh Frasco com 150ml,Bozzano,10.9,10.9,0.0,2025-08-08
32932,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Nivea Men Deep carvão Frasco com 150ml,Nivea,10.9,10.9,0.0,2025-08-08
29864,Limpeza,Limpeza de roupas,Tira Manchas em Gel Vanish Refil com 500ml,Vanish,8.9,8.9,0.0,2025-08-08
14304,Mercearia,Salgadinhos e snacks,Salgadinho Batata Pringles Creme e Cebola Tubo com 109g,Pringles,9.9,9.9,0.0,2025-08-08
5054,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 200g,Aviação,13.9,12.9,0.0,2025-08-08
5057,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 500g,Aviação,31.9,29.9,0.0,2025-08-08
25621,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 24 rolos,Personal,32.38,32.38,0.0,2025-08-08
25610,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 12 rolos,Personal,16.19,16.19,0.0,2025-08-08
11516,Higiene e perfumaria,Sabonetes,Sabonete Líquido Protex Nutri protect Refil com 500ml,Protex,21.5,19.9,0.0,2025-08-08
915,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional Pacote com 500g,3 Corações,27.98,27.98,0.0,2025-08-08
924,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional - Vácuo Pacote com 500g,3 Corações,27.98,27.98,0.0,2025-08-08
2588,Mercearia,"Cafés, chás e achocolatados",Café Melitta Tradicional Pouch com 500g,Melitta,33.78,32.78,0.0,2025-08-08
2584,Mercearia,"Cafés, chás e achocolatados",Café Melitta Sabor da Fazenda Vácuo Caixeta com 500g,Melitta,33.98,32.98,0.0,2025-08-08
3148,Mercearia,"Cafés, chás e achocolatados",Café Premium 3 Corações Estrada Real Pacote com 500g,3 Corações,39.98,38.98,0.0,2025-08-08
20562,Higiene e perfumaria,Cabelo,Shampoo Clear 2 em 1 Frasco com 400ml,Clear,21.89,21.89,0.0,2025-08-08
20602,Higiene e perfumaria,Cabelo,Shampoo Clear Ice Cool Menthol Frasco com 400ml,Clear,21.89,21.89,0.0,2025-08-08
20745,Higiene e perfumaria,Cabelo,Shampoo Elseve Hidra Hialurônico Frasco com 400ml,Elseve,26.99,24.9,0.0,2025-08-08
33964,Bebidas,Vinhos,Vinho Argentino Trapiche Malbec Garrafa com 750ml,Trapiche,40.9,37.9,0.0,2025-08-08
37130,Bebidas,Destilados,Cachaça Salinas Bálsamo Garrafa com 1L,Salinas,49.9,49.9,0.0,2025-08-08
37139,Bebidas,Destilados,Cachaça Salinas Tradicional Garrafa com 600ml,Salinas,38.39,38.39,0.0,2025-08-08
16327,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Andorinha Extra Virgem Vidro com 500ml,Andorinha,28.29,28.29,0.0,2025-08-08
39643,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Deleyda Extra Virgem Premium Vidro com 500ml,Deleyda,69.9,65.0,0.0,2025-08-08
12638,Mercearia,Temperos e condimentos,Molho de Pimenta Knorr Vermelha Pet com 150ml,Knorr,6.6,6.3,0.0,2025-08-08
26381,Mercearia,Temperos e condimentos,Ketchup Heinz Tradicional Pet com 397g,Heinz,13.89,12.49,0.0,2025-08-08
17035,Mercearia,Temperos e condimentos,Orégano Kitano Sachê com 10g,Kitano,3.99,3.79,0.0,2025-08-08
19822,Bebidas,Destilados,Gin Seagers Garrafa com 1L,Seagers,42.89,40.79,0.0,2025-08-08
5634,Mercearia,Temperos e condimentos,Ajinomoto Refil com 100g,Ajinomoto,6.99,6.39,0.0,2025-08-08
14436,Mercearia,Temperos e condimentos,Molho Shoyu Sakura Pet com 150ml,Sakura,2.85,2.85,0.0,2025-08-08
12293,Mercearia,Temperos e condimentos,Molho de Mostarda Heinz Pet com 255g,Heinz,15.99,15.69,0.0,2025-08-08
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,3.29,2.99,0.0,2025-08-08
38668,Padaria e matinais,Pães e torradas,Pullman Rap 10 Original Pacote com 297g,Pullman,9.98,9.98,0.0,2025-08-08
5666,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Pacote com 4 unidades,Scotch-Brite,6.99,6.49,0.0,2025-08-08
5658,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Não Risca Pacote com 3 unidades,Scotch-Brite,8.69,7.69,0.0,2025-08-08
16022,Mercearia,Bomboniere,Chiclete Mentos Fresh Mint Unidade com 56g,Mentos,9.9,9.9,0.0,2025-08-08
34777,Limpeza,Limpeza de casa,Limpador Perfumado Concentrado Coala Cereja e Avelã Frasco com 120ml,Coala,7.99,7.99,0.0,2025-08-08
38763,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Tradicional Pouch com 300g,Salsaretti,1.95,1.85,0.0,2025-08-15
13480,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Passata Rústica Vidro com 680g,Salsaretti,14.9,14.49,0.0,2025-08-15
13206,Mercearia,Massas e molhos,Molho de Tomate Pomarola Chef Passata Vidro com 700g,Pomarola,18.9,18.6,0.0,2025-08-15
36708,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Clear Frasco com 500ml,Ypê,2.45,2.35,0.0,2025-08-15
36732,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Neutro Frasco com 500ml,Ypê,2.45,2.35,0.0,2025-08-15
36410,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Neutro Frasco com 500ml,Limpol,2.35,2.25,0.0,2025-08-15
36362,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Coco Frasco com 500ml,Limpol,2.35,2.25,0.0,2025-08-15
28319,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Máxima Proteção Anticáries Tubo com 90g,Colgate,4.49,3.98,0.0,2025-08-15
28697,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 1-2-3 Tubo com 70g,Oral-B,2.82,2.82,0.0,2025-08-15
28745,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 4 em 1 Tubo com 70g,Oral-B,4.18,3.9,0.0,2025-08-15
12460,Bebidas,Cervejas,Cerveja Heineken Lata com 269ml,Heineken,4.59,4.29,0.0,2025-08-15
13164,Bebidas,Cervejas,Cerveja Puro Malte Spaten Lata com 269ml,Spaten,3.49,3.39,0.0,2025-08-15
13351,Bebidas,Cervejas,Cerveja Spaten Puro Malte Lata com 350ml,Spaten,4.49,4.39,0.0,2025-08-15
13362,Bebidas,Cervejas,Cerveja Stella Artois Long neck com 330ml,Stella Artois,5.99,5.89,0.0,2025-08-15
12490,Bebidas,Cervejas,Cerveja Heineken Zero Lata com 269ml,Heineken,4.59,4.29,0.0,2025-08-15
12498,Bebidas,Cervejas,Cerveja Heineken Zero Long neck com 330ml,Heineken,6.99,6.59,0.0,2025-08-15
12385,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 269ml,Estrella Galicia,3.79,3.69,0.0,2025-08-15
12389,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 350ml,Estrella Galicia,4.99,4.89,0.0,2025-08-15
1187,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Espaguete Pacote com 500g,Dona Benta,2.99,2.99,0.0,2025-08-15
1061,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguete Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-15
1203,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Penne Pacote com 500g,Dona Benta,2.99,2.99,0.0,2025-08-15
1090,Mercearia,Massas e molhos,Macarrão com Ovos Adria Pena Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-15
1065,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguetinho Nº9 Pacote com 500g,Adria,2.99,2.99,0.0,2025-08-15
1433,Mercearia,Massas e molhos,Macarrão com Ovos Renata Espaguete Pacote com 500g,Renata,3.79,3.49,0.0,2025-08-15
1442,Mercearia,Massas e molhos,Macarrão com Ovos Renata Pena Pacote com 500g,Renata,3.79,3.49,0.0,2025-08-15
13073,Mercearia,"Cafés, chás e achocolatados",Filtro de Papel para Café Melitta Nº 103 Caixeta com 30 unidades,Melitta,3.69,3.69,0.0,2025-08-15
39238,Mercearia,Grãos,Milho para Pipoca Yoki Premium Pacote com 400g,Yoki,5.49,5.49,0.0,2025-08-15
38161,Limpeza,Limpeza de banheiro,Desinfetante Pinho Bril Plus Frasco com 500ml,Pinho Bril,6.45,5.75,0.0,2025-08-15
31494,Limpeza,Limpeza de banheiro,Desinfetante Lysoform Suave Frasco com 1L,Lysoform,15.4,14.4,0.0,2025-08-15
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.35,5.15,0.0,2025-08-15
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.15,4.95,0.0,2025-08-15
30600,Mercearia,Confeitaria,Leite Condensado Moça Integral Lata com 395g,Moça,9.88,8.98,0.0,2025-08-15
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,5.15,4.95,0.0,2025-08-15
32828,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba A2 Semidesnatado TP com 1L,Piracanjuba,7.49,6.99,0.0,2025-08-15
3984,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 1L,Coca-Cola,4.99,4.99,0.0,2025-08-15
38145,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 600ml,Coca-Cola,5.59,5.29,0.0,2025-08-15
64,Mercearia,Massas e molhos,Queijo Ralado Parmesão Président Pacote com 50g,Président,5.69,5.39,0.0,2025-08-15
36611,Mercearia,Massas e molhos,Queijo Parmesão Ralado Vigor Sachê com 50g,Vigor,5.89,5.49,0.0,2025-08-15
5350,Limpeza,Limpeza de banheiro,Água Sanitária Super Candida Frasco com 2L,Super Candida,6.29,5.89,0.0,2025-08-15
22295,Padaria e matinais,Pães e torradas,Pão de Forma Pullman Tradicional Pacote com 480g,Pullman,7.98,7.98,0.0,2025-08-15
38793,Padaria e matinais,Pães e torradas,Pão de Forma Visconti Tradicional Pacote com 400g,Visconti,4.99,4.99,0.0,2025-08-15
17933,Mercearia,Chocolates,Chocolate Nestlé Crunch Unidade com 80g,Nestlé,6.99,6.99,0.0,2025-08-15
44028,Limpeza,Limpeza de casa,Removedor Suprema Tradicional Frasco com 1L,Suprema,8.59,7.79,0.0,2025-08-15
13743,Mercearia,Grãos,Arroz Camil Agulhinha - Tipo 1 Pacote com 5kg,Camil,21.5,20.99,0.0,2025-08-15
13757,Mercearia,Grãos,Arroz Camil Integral Pacote com 1kg,Camil,5.99,5.79,0.0,2025-08-15
9742,Mercearia,Grãos,Feijão Carioca Camil Tipo 1 Pacote com 1kg,Camil,5.8,5.59,0.0,2025-08-15
10394,Limpeza,Limpeza de roupas,Amaciante para Roupas Concentrado Comfort Azul Frasco com 500ml,Comfort,10.5,9.99,0.0,2025-08-15
10340,Limpeza,Limpeza de roupas,Amaciante para Roupas Comfort Lavanda Refil com 900ml,Comfort,16.99,16.99,0.0,2025-08-15
10382,Limpeza,Limpeza de roupas,"Amaciante para Roupas Concentrado Baby Soft Inspiração Fascinante Frasco com 1,5L",Baby Soft,11.9,11.9,0.0,2025-08-15
32659,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Dove Men+Care Frasco com 200ml,Dove,23.98,23.98,0.0,2025-08-15
32569,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Bozzano Fresh Frasco com 150ml,Bozzano,11.45,10.95,0.0,2025-08-15
32932,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Nivea Men Deep carvão Frasco com 150ml,Nivea,14.9,13.5,0.0,2025-08-15
29864,Limpeza,Limpeza de roupas,Tira Manchas em Gel Vanish Refil com 500ml,Vanish,8.9,8.9,0.0,2025-08-15
